1	2464.1597	2473.5
2	2108.6333	2353.4
3	1796.6345	1742.9
4	1157.6012	1389
5	466.0675	347.6
6	185.3858	316.1
7	542.2496	484.5
8	1174.053	1070.6
9	2058.1325	1941
10	2363.4645	2492.6
