Time TemSup TemRet Out On
42082.15 21.39312134 19.38570557 7.928796387 0
42082.15208 21.37865601 19.38585815 7.949761963 0
42082.15417 21.3640686 19.38579712 7.970910645 0
42082.15625 21.34932861 19.3855835 7.992181396 0
42082.15833 21.33449707 19.38515625 8.013604736 0
42082.16042 21.31957397 19.38460693 8.035119629 0
42082.1625 21.30458984 19.38387451 8.056695557 0
42082.16458 21.28951416 19.3829895 8.07833252 0
42082.16667 21.27443848 19.3819519 8.1 0
42082.16875 21.25887451 19.38079224 8.122766113 0
42082.17083 21.24224243 19.37947998 8.147637939 0
42082.17292 21.22438965 19.37792358 8.17434082 0
42082.175 21.20534668 19.37606201 8.202661133 0
42082.17708 21.18520508 19.37377319 8.232415771 0
42082.17917 21.16408691 19.37096558 8.263360596 0
42082.18125 21.14208374 19.36757813 8.2953125 0
42082.18333 21.11937866 19.36361084 8.327996826 0
42082.18542 21.0961853 19.35909424 8.361230469 0
42082.1875 21.07259521 19.3539978 8.394799805 0
42082.18958 21.0487915 19.34847412 8.428460693 0
42082.19167 21.02495728 19.34249268 8.461999512 0
42082.19375 21.00124512 19.33620605 8.495202637 0
42082.19583 20.97780762 19.32961426 8.527886963 0
42082.19792 20.95479736 19.32286987 8.559777832 0
42082.2 20.93233643 19.31600342 8.590661621 0
42082.20208 20.91066895 19.30910645 8.620355225 0
42082.20417 20.88985596 19.30223999 8.648614502 0
42082.20625 20.87011108 19.29552612 8.675256348 0
42082.20833 20.85158691 19.28899536 8.700006104 0
42082.21042 20.8350769 19.28276978 8.721032715 0
42082.2125 20.82149658 19.27703247 8.736993408 0
42082.21458 20.81105957 19.27193604 8.748468018 0
42082.21667 20.80361328 19.26775513 8.756005859 0
42082.21875 20.79897461 19.26470337 8.76015625 0
42082.22083 20.79677734 19.26296387 8.761499023 0
42082.22292 20.79659424 19.26259766 8.760583496 0
42082.225 20.79802856 19.2635437 8.757989502 0
42082.22708 20.80056152 19.26567993 8.754266357 0
42082.22917 20.80379639 19.26885376 8.749993896 0
42082.23125 20.80724487 19.27288208 8.745721436 0
42082.23333 20.81054077 19.27752075 8.741998291 0
42082.23542 20.81322632 19.28255615 8.739404297 0
42082.2375 20.81487427 19.28777466 8.73848877 0
42082.23958 20.81508789 19.29293213 8.739831543 0
42082.24167 20.81350098 19.29778442 8.744012451 0
42082.24375 20.80968628 19.30214844 8.751519775 0
42082.24583 20.80327759 19.30581055 8.762994385 0
42082.24792 20.79384766 19.30852661 8.778955078 0
42082.25 20.78099976 19.31011353 8.800012207 0
42082.25208 20.76479492 19.31029663 8.825463867 0
42082.25417 20.74575195 19.30889282 8.854089355 0
42082.25625 20.72420654 19.30574951 8.885522461 0
42082.25833 20.7005249 19.30089722 8.91942749 0
42082.26042 20.67507324 19.29442749 8.955407715 0
42082.2625 20.64812622 19.28652344 8.993127441 0
42082.26458 20.62001953 19.27730713 9.032189941 0
42082.26667 20.5909668 19.26702271 9.072290039 0
42082.26875 20.56130371 19.25576172 9.113000488 0
42082.27083 20.53121338 19.24370728 9.154016113 0
42082.27292 20.50100098 19.23104248 9.194940186 0
42082.275 20.47088013 19.21785889 9.235437012 0
42082.27708 20.44115601 19.2043396 9.275109863 0
42082.27917 20.4119812 19.19048462 9.313623047 0
42082.28125 20.38359985 19.17635498 9.350610352 0
42082.28333 20.35631714 19.16204224 9.385705566 0
42082.28542 20.33049927 19.14782104 9.418572998 0
42082.2875 20.30635986 19.13387451 9.448815918 0
42082.28958 20.28423462 19.12038574 9.476068115 0
42082.29167 20.26442871 19.10756836 9.499993896 0
42082.29375 28.95379028 19.42354736 9.521844482 0
42082.29583 29.91463623 21.29030762 9.54317627 0
42082.29792 30.25100098 23.59581909 9.564019775 0
42082.3 30.31340942 25.12935791 9.584405518 0
42082.30208 30.25887451 25.91951904 9.604455566 0
42082.30417 30.16719971 26.27221069 9.624200439 0
42082.30625 30.06939087 26.40331421 9.643670654 0
42082.30833 29.96587524 26.43496094 9.662957764 0
42082.31042 29.82946167 26.43425903 9.682122803 0
42082.31151 29.71853027 26.43532715 9.692163086 0
42082.31163 24.53615723 26.4444519 9.693200684 0
42082.31163 24.53615723 26.4444519 9.693200684 1
42082.3125 29.86800537 26.50298462 9.701196289 1
42082.31443 31.26876221 26.19561157 9.718865967 1
42082.31458 31.2151123 26.18029175 9.720239258 1
42082.31667 30.64037476 26.34819946 9.739312744 1
42082.31875 30.37890015 26.69140015 9.758477783 1
42082.32083 30.22033081 26.7824646 9.77779541 1
42082.32292 30.12099609 26.72191772 9.79732666 1
42082.325 30.06859741 26.63347778 9.817102051 1
42082.32708 30.04369507 26.56224976 9.837213135 1
42082.32917 30.03112183 26.51638184 9.85769043 1
42082.33125 30.02230225 26.49151001 9.878594971 1
42082.33333 30.01333008 26.48021851 9.899987793 1
42082.33542 30.00267944 26.47609863 9.922265625 1
42082.3375 29.9901062 26.47496948 9.945672607 1
42082.33958 29.97597656 26.47438965 9.970056152 1
42082.34167 29.96068726 26.47332153 9.995294189 1
42082.34375 29.94463501 26.47142944 10.02126465 1
42082.34583 29.92806396 26.4687439 10.04775391 1
42082.34792 29.91118774 26.46538696 10.07470093 1
42082.35 29.8940979 26.46154175 10.10192261 1
42082.35208 29.8769165 26.45736084 10.12929688 1
42082.35417 29.85970459 26.45293579 10.15667114 1
42082.35625 29.84258423 26.44835815 10.18392334 1
42082.35833 29.82558594 26.44368896 10.21087036 1
42082.36042 29.80883179 26.43895874 10.23745117 1
42082.3625 29.79238281 26.43425903 10.26345215 1
42082.36458 29.77633057 26.42962036 10.28875122 1
42082.36667 29.76079712 26.42510376 10.31322632 1
42082.36875 29.74584351 26.42080078 10.33672485 1
42082.36972 29.73912964 26.41884766 10.34725342 1
42082.37083 29.73156128 26.41668091 10.35912476 1
42082.37292 29.71801147 26.41289673 10.38024292 1
42082.375 29.70534668 26.40944824 10.39998779 1
42082.37708 29.69405518 26.40639648 10.41716919 1
42082.37917 29.68474731 26.40377197 10.43084106 1
42082.38 29.681604 26.40288696 10.43535767 1
42082.38125 29.67751465 26.40181885 10.44118652 1
42082.38333 29.67232666 26.40078125 10.44841919 1
42082.38542 29.66912231 26.4008728 10.45272217 1
42082.3875 29.66768799 26.40212402 10.45430908 1
42082.38958 29.66793213 26.40459595 10.45336304 1
42082.39167 29.66970215 26.40819702 10.45006714 1
42082.39375 29.67284546 26.41286621 10.44463501 1
42082.39583 29.67723999 26.41854248 10.43728027 1
42082.39792 29.68279419 26.42510376 10.42815552 1
42082.4 29.68932495 26.4324585 10.41750488 1
42082.40208 29.69674072 26.44054565 10.40548096 1
42082.40417 29.70488892 26.4493042 10.39232788 1
42082.40625 29.7137085 26.45861206 10.37816772 1
42082.40833 29.72301636 26.46843872 10.36327515 1
42082.41042 29.73272095 26.47866211 10.34783325 1
42082.4125 29.74266968 26.48928223 10.33199463 1
42082.41458 29.752771 26.500177 10.3159729 1
42082.41667 29.76287231 26.51125488 10.30001221 1
42082.41875 29.77358398 26.52242432 10.28252563 1
42082.42083 29.78579102 26.5336853 10.26217041 1
42082.42292 29.79955444 26.54519043 10.23925171 1
42082.425 29.81481323 26.55730591 10.21413574 1
42082.42559 29.81936035 26.56087646 10.20668945 1
42082.42559 29.81936035 26.56087646 10.20668945 0
42082.42571 29.81203613 26.56157837 10.20519409 0
42082.42571 29.81514893 26.56160889 10.20513306 0
42082.42708 29.82994995 26.57012329 10.18718872 0
42082.42917 29.84783325 26.58352051 10.15871582 0
42082.43125 29.86638794 26.59768066 10.12914429 0
42082.43333 29.88552246 26.61275635 10.09874878 0
42082.43542 29.90493164 26.62859497 10.06792603 0
42082.4375 29.92440186 26.64489136 10.03701172 0
42082.43958 29.94375 26.66152344 10.00637207 0
42082.44167 29.96270142 26.67821655 9.976312256 0
42082.44375 29.98110352 26.69490967 9.947229004 0
42082.44583 29.99871216 26.71138916 9.919458008 0
42082.44792 30.01531372 26.72756348 9.893334961 0
42082.45 30.0307251 26.74328003 9.869256592 0
42082.45208 30.04467163 26.75844727 9.847528076 0
42082.45417 30.05697021 26.77294312 9.828485107 0
42082.45625 30.06737671 26.78658447 9.812524414 0
42082.45833 30.07570801 26.79927979 9.800012207 0
42082.46042 30.08220825 26.81084595 9.790063477 0
42082.4625 30.08745728 26.82119141 9.781610107 0
42082.46458 30.09169922 26.8303772 9.774560547 0
42082.46667 30.09502563 26.83858643 9.768884277 0
42082.46875 30.09752808 26.84594116 9.764459229 0
42082.47083 30.09920654 26.85262451 9.761224365 0
42082.47292 30.10012207 26.85863647 9.759118652 0
42082.475 30.10030518 26.86403809 9.758081055 0
42082.47708 30.09978638 26.86885986 9.757989502 0
42082.47917 30.09859619 26.87313232 9.758782959 0
42082.48125 30.09676514 26.87685547 9.760430908 0
42082.48333 30.09432373 26.87996826 9.762811279 0
42082.48542 30.09133301 26.8824707 9.765863037 0
42082.4875 30.08782349 26.88442383 9.769525146 0
42082.48958 30.0838562 26.88582764 9.773736572 0
42082.49167 30.07943115 26.88668213 9.778375244 0
42082.49375 30.07463989 26.88707886 9.783410645 0
42082.49583 30.06948242 26.88695679 9.788720703 0
42082.49792 30.06401978 26.88640747 9.794274902 0
42082.5 30.05825195 26.88540039 9.800012207 0
42082.50208 30.05178223 26.88405762 9.80690918 0
42082.50417 30.04406128 26.88240967 9.815911865 0
42082.50625 30.03493652 26.88033447 9.826837158 0
42082.50833 30.02446899 26.87758789 9.839440918 0
42082.51042 30.01271973 26.87398682 9.853540039 0
42082.5125 29.99974976 26.8694397 9.868920898 0
42082.51458 29.98571167 26.86394653 9.885339355 0
42082.51667 29.9706665 26.85756836 9.902642822 0
42082.51875 29.95470581 26.85039673 9.920556641 0
42082.52083 29.93786011 26.84249268 9.938928223 0
42082.52292 29.92015991 26.83397827 9.957513428 0
42082.525 29.90154419 26.82494507 9.976098633 0
42082.52708 29.8819519 26.81551514 9.994500732 0
42082.52917 29.86123047 26.80587158 10.01247559 0
42082.53125 29.83907471 26.79628906 10.02984009 0
42082.53333 29.81505737 26.78704224 10.04638062 0
42082.53542 29.78841553 26.77861938 10.06188354 0
42082.5375 29.7578064 26.77172241 10.07610474 0
42082.53958 29.7210022 26.76732788 10.0888916 0
42082.54167 29.67369995 26.76714478 10.1 0
42082.54375 29.60775146 26.77404175 10.10778198 0
42082.54433 29.58379517 26.77785645 10.10912476 0
42082.54583 29.50371704 26.79314575 10.11089478 0
42082.54792 29.30953369 26.83330688 10.10949097 0
42082.55 28.86544189 26.89470825 10.10384521 0
42082.55208 28.21825562 26.83565674 10.09411011 0
42082.55417 27.75228271 26.55684814 10.08052979 0
42082.55625 27.4243103 26.18990479 10.06328735 0
42082.55833 27.20049438 25.86275635 10.04259644 0
42082.56042 27.05220947 25.61205444 10.01864014 0
42082.5625 26.95519409 25.43255005 9.991662598 0
42082.56458 26.88805542 25.30874023 9.961846924 0
42082.56667 26.83098755 25.22405396 9.929406738 0
42082.56875 26.76680908 25.16274414 9.894525146 0
42082.57083 26.68270264 25.11040649 9.857446289 0
42082.57292 26.572229 25.05462036 9.818353271 0
42082.575 26.43572388 24.98616943 9.777459717 0
42082.57708 26.27901611 24.90023193 9.734979248 0
42082.57917 26.11123047 24.79656372 9.691094971 0
42082.58125 25.94207153 24.67858276 9.646051025 0
42082.58333 25.77984009 24.55217896 9.6 0
42082.58542 25.62993774 24.42376099 9.53850708 0
42082.5875 25.49459229 24.29882202 9.449243164 0
42082.58958 25.37319336 24.18126831 9.335473633 0
42082.59167 25.26305542 24.0727478 9.200616455 0
42082.59375 25.16030273 23.97319946 9.047967529 0
42082.59583 25.06112061 23.88100586 8.880883789 0
42082.59792 24.9621521 23.79384766 8.702752686 0
42082.59898 24.9109436 23.75036011 8.608483887 0
42082.5991 22.11339722 23.7456604 8.598138428 0
42082.5991 22.11339722 23.7456604 8.598138428 1
42082.6 27.7456604 23.69515381 8.5168396 1
42082.60126 31.24135742 23.6553894 8.402581787 1
42082.60208 32.85918579 23.87700806 8.3265625 1
42082.60417 31.97591553 25.30800781 8.135217285 1
42082.60625 31.72109375 26.86342773 7.946191406 1
42082.60833 31.61022339 27.63881836 7.762780762 1
42082.60955 31.57036743 27.8171936 7.659020996 1
42082.61042 31.55462036 27.87664185 7.588372803 1
42082.6125 31.55748901 27.91674194 7.426293945 1
42082.61458 31.60234985 27.91072998 7.279870605 1
42082.61667 31.66585693 27.90960083 7.152490234 1
42082.61875 31.73031006 27.92577515 7.04744873 1
42082.61991 31.76229248 27.94133911 6.999993896 1
42082.62083 36.42296753 27.98546753 6.968133545 1
42082.62292 37.27303467 28.69857178 6.917871094 1
42082.625 37.64931641 30.19313965 6.899987793 1
42082.62708 37.79488525 31.33974609 6.903161621 1
42082.62917 37.83986816 31.91842041 6.913262939 1
42082.63125 37.83486328 32.16063843 6.929620361 1
42082.63333 37.80306396 32.22731934 6.9515625 1
42082.63542 37.7595459 32.22091064 6.978387451 1
42082.63689 37.72319946 32.20064697 6.999993896 1
42082.6375 33.89711914 32.17833862 7.009423828 1
42082.63958 32.81240234 31.81685791 7.043969727 1
42082.64167 31.87423096 30.74575195 7.081323242 1
42082.64375 31.36589966 29.63637695 7.120843506 1
42082.64583 31.28920898 28.80852661 7.161798096 1
42082.64792 31.37593994 28.28447876 7.203546143 1
42082.65 31.47301636 28.02218018 7.245324707 1
42082.65208 31.53533325 27.93383179 7.286523438 1
42082.65417 31.56182251 27.93004761 7.326409912 1
42082.65625 31.56331787 27.95183716 7.364312744 1
42082.65833 31.55098877 27.97161255 7.399560547 1
42082.66042 31.53301392 27.98137817 7.431420898 1
42082.6625 31.51439819 27.98180542 7.45925293 1
42082.66458 31.4979187 27.97628174 7.482324219 1
42082.66667 31.48491821 27.96813354 7.499993896 1
42082.66875 31.47454224 27.96016846 7.515344238 1
42082.67083 31.46477661 27.95403442 7.531671143 1
42082.67292 31.45501099 27.94967041 7.548638916 1
42082.675 31.44503174 27.94628296 7.565881348 1
42082.67708 31.43493042 27.94326172 7.583093262 1
42082.67917 31.4248291 27.94033203 7.599938965 1
42082.68125 31.41506348 27.93740234 7.616021729 1
42082.68333 31.40584717 27.93450317 7.631005859 1
42082.68542 31.3973938 27.93178711 7.644555664 1
42082.6875 31.38997803 27.92940674 7.656335449 1
42082.68958 31.38372192 27.92723999 7.665979004 1
42082.69167 31.37880859 27.92504272 7.673181152 1
42082.69375 31.37545166 27.92275391 7.677514648 1
42082.69583 31.37392578 27.92055664 7.678704834 1
42082.69792 31.37450562 27.91860352 7.676385498 1
42082.7 31.37734375 27.91719971 7.670220947 1
42082.70208 31.38271484 27.91655884 7.659844971 1
42082.70417 31.390802 27.91686401 7.644891357 1
42082.70625 31.40181885 27.91835938 7.625085449 1
42082.70833 31.41594849 27.92116699 7.6 1
42082.71042 31.43612061 27.92507324 7.562524414 1
42082.7125 31.46593628 27.93010864 7.507043457 1
42082.71458 31.5055481 27.93773804 7.435418701 1
42082.71667 31.5543457 27.94973145 7.349603271 1
42082.71875 31.61123047 27.96703491 7.25145874 1
42082.72083 31.67492065 27.98983154 7.142938232 1
42082.72292 31.74407349 28.01778564 7.02590332 1
42082.72336 31.75942383 28.02437744 6.999993896 1
42082.725 36.86800537 28.16985474 6.902307129 1
42082.72708 37.58858643 29.24312744 6.77401123 1
42082.72917 37.93538818 30.70693359 6.64296875 1
42082.73125 38.10256348 31.67275391 6.511071777 1
42082.73333 38.19860229 32.16289673 6.380212402 1
42082.73542 38.27663574 32.38546143 6.252282715 1
42082.7375 38.35540161 32.48644409 6.129266357 1
42082.73958 38.437677 32.5480896 6.012994385 1
42082.74167 38.52007446 32.60772095 5.905389404 1
42082.74375 38.59768066 32.67012939 5.808404541 1
42082.74583 38.66710815 32.73180542 5.723901367 1
42082.74792 38.72609863 32.78917847 5.65380249 1
42082.75 38.77303467 32.84023438 5.6 1
42082.75208 38.81136475 32.88390503 5.554986572 1
42082.75417 38.84728394 32.92034302 5.510003662 1
42082.75625 38.88231812 32.95174561 5.464990234 1
42082.75833 38.91719971 32.9807373 5.420007324 1
42082.76042 38.95211182 33.00899658 5.374993896 1
42082.7625 38.98708496 33.03722534 5.330010986 1
42082.76458 39.02205811 33.06557617 5.284997559 1
42082.76667 39.05703125 33.09429321 5.240014648 1
42082.76875 39.09200439 33.12325439 5.195001221 1
42082.77083 39.1269165 33.15230713 5.149987793 1
42082.77292 39.16173706 33.18108521 5.105004883 1
42082.775 39.19658813 33.21062622 5.059991455 1
42082.77708 39.23140869 33.24065552 5.015008545 1
42082.77917 39.2661377 33.2706543 4.969995117 1
42082.78125 39.30077515 33.30043945 4.925012207 1
42082.78333 39.33535156 33.33016357 4.879998779 1
42082.78542 39.36986694 33.35997925 4.834985352 1
42082.7875 39.40429077 33.39000854 4.790002441 1
42082.78958 39.43859253 33.42028198 4.744989014 1
42082.79167 39.47280273 33.4508606 4.700006104 1
42082.79375 39.47280273 33.4508606 4.654992676 1
42082.79583 39.47280273 33.4508606 4.610009766 1
42082.79792 39.47280273 33.4508606 4.564996338 1
42082.8 39.47280273 33.4508606 4.520013428 1
42082.80208 39.47280273 33.4508606 4.475 1
42082.80417 39.47280273 33.4508606 4.429986572 1
42082.80625 39.47280273 33.4508606 4.385003662 1
42082.80833 39.47280273 33.4508606 4.339990234 1
42082.81042 39.47280273 33.4508606 4.295007324 1
42082.81167 39.47280273 33.4508606 4.268029785 1
42082.8125 39.47280273 33.4508606 4.249993896 1
42082.81458 39.47280273 33.4508606 4.205010986 1
42082.81667 39.47039185 33.44927368 4.159997559 1
42082.81875 39.23259888 33.29119263 4.115014648 1
42082.82083 38.52532349 32.81731567 4.070001221 1
42082.82292 37.35863647 32.02785645 4.024987793 1
42082.82359 36.87587891 31.69921265 4.010339355 1
42082.825 33.51876221 22.05666504 3.980004883 1
42082.82708 30.42336426 20.3953186 3.934991455 1
42082.82917 29.65831909 20.21181641 3.890008545 1
42082.82954 29.59649048 20.17699585 3.882012939 1
42082.82954 29.59649048 20.17699585 3.882012939 0
42082.82965 29.57793579 20.16500244 3.879510498 0
42082.82969 29.57299194 20.16085205 3.878656006 0
42082.83125 29.44823608 20.01574097 3.844995117 0
42082.83333 29.41106567 19.82625732 3.800012207 0
42082.83542 29.42772827 19.68648682 3.757226563 0
42082.8375 29.45449219 19.53792725 3.718743896 0
42082.83958 29.48381958 19.41222534 3.684228516 0
42082.84167 29.51213989 19.31261597 3.653344727 0
42082.84375 29.53719482 19.22966919 3.625787354 0
42082.84583 29.55980835 19.16481934 3.601251221 0
42082.84792 29.5800415 19.11721191 3.579431152 0
42082.85 29.59807739 19.08495483 3.559991455 0
42082.85208 29.61409912 19.06615601 3.542657471 0
42082.85417 29.62844238 19.0588623 3.527093506 0
42082.85625 29.6413208 19.06118164 3.512963867 0
42082.85833 29.65303955 19.07143555 3.499993896 0
42082.86042 29.66384277 19.08806763 3.487878418 0
42082.8625 29.67403564 19.10964355 3.476251221 0
42082.86458 29.68389282 19.13500366 3.464837646 0
42082.86667 29.69368896 19.16317139 3.45333252 0
42082.86875 29.70369873 19.19329224 3.441400146 0
42082.87083 29.71419678 19.22466431 3.428735352 0
42082.87292 29.72542725 19.25679932 3.415063477 0
42082.875 29.73772583 19.28933105 3.399987793 0
42082.87708 29.74950562 19.32192383 3.385858154 0
42082.87917 29.75899658 19.3543335 3.374749756 0
42082.88125 29.7663208 19.38631592 3.366296387 0
42082.88333 29.77181396 19.41774902 3.360009766 0
42082.88542 29.77578125 19.44848022 3.355462646 0
42082.8875 29.77858887 19.47857056 3.352258301 0
42082.88958 29.78063354 19.50802002 3.349908447 0
42082.89167 29.78222046 19.5367981 3.34798584 0
42082.89375 29.78374634 19.5649353 3.34609375 0
42082.89583 29.78557739 19.59246216 3.343743896 0
42082.89792 29.78804932 19.61937866 3.340539551 0
42082.9 29.79155884 19.64571533 3.335992432 0
42082.90208 29.79641113 19.67156372 3.329705811 0
42082.90417 29.80300293 19.69695435 3.321252441 0
42082.90625 29.81170044 19.72197876 3.310144043 0
42082.90833 29.82286987 19.74663696 3.296014404 0
42082.91042 29.83681641 19.77108154 3.278344727 0
42082.9125 29.85393677 19.79534302 3.256738281 0
42082.91458 29.87459717 19.81951294 3.230767822 0
42082.91667 29.89916382 19.84362183 3.200006104 0
42082.91875 29.92678223 19.86791382 3.165704346 0
42082.92083 29.95610962 19.89257202 3.129541016 0
42082.92292 29.98693237 19.91759644 3.091638184 0
42082.925 30.01912842 19.9430481 3.05211792 0
42082.92708 30.05251465 19.96886597 3.011102295 0
42082.92763 30.06154785 19.97573242 2.999993896 0
42082.92917 30.08703003 19.9949585 2.968713379 0
42082.93125 30.12258301 20.0213562 2.925073242 0
42082.93333 30.159021 20.04796753 2.880334473 0
42082.93542 30.19625244 20.07473145 2.834558105 0
42082.9375 30.23421631 20.10164795 2.787927246 0
42082.93958 30.27279053 20.12868652 2.74050293 0
42082.94167 30.31185303 20.15575562 2.692468262 0
42082.94375 30.35131226 20.18288574 2.643945313 0
42082.94583 30.39107666 20.21001587 2.594995117 0
42082.94792 30.43102417 20.237146 2.545770264 0
42082.95 30.47109375 20.26421509 2.49642334 0
42082.95208 30.51116333 20.29128418 2.447045898 0
42082.95417 30.55111084 20.31826172 2.39776001 0
42082.95625 30.59087524 20.34514771 2.348718262 0
42082.95833 30.63033447 20.37191162 2.300012207 0
42082.96042 30.66973267 20.3986145 2.251245117 0
42082.9625 30.70940552 20.42525635 2.202050781 0
42082.96458 30.74935303 20.45192871 2.152429199 0
42082.96667 30.78954468 20.47860107 2.102471924 0
42082.96875 30.82994995 20.50524292 2.052209473 0
42082.97083 30.87050781 20.53188477 2.001702881 0
42082.9709 30.8718811 20.53276978 1.999993896 0
42082.97292 30.91115723 20.55846558 1.951013184 0
42082.975 30.95186768 20.58504639 1.900201416 0
42082.97708 30.99260864 20.61156616 1.849298096 0
42082.97917 31.03328857 20.6380249 1.798394775 0
42082.98125 31.07390747 20.66439209 1.747521973 0
42082.98333 31.1144043 20.69069824 1.696710205 0
42082.98542 31.15471802 20.71691284 1.646051025 0
42082.9875 31.19484863 20.74306641 1.595574951 0
42082.98958 31.23467407 20.76912842 1.545373535 0
42082.99167 31.27419434 20.79512939 1.495477295 0
42082.99375 31.31337891 20.8210083 1.445916748 0
42082.99583 31.35213623 20.84679565 1.396783447 0
42082.99792 31.39046631 20.87249146 1.348138428 0
42083 31.42827759 20.89803467 1.300012207 0
42083.00208 31.46526489 20.92333374 1.252862549 0
42083.00417 31.50106201 20.94823608 1.207147217 0
42083.00625 31.53563843 20.97261963 1.162835693 0
42083.00833 31.56905518 20.99651489 1.119897461 0
42083.01042 31.60125122 21.01995239 1.078302002 0
42083.0125 31.6322876 21.04296265 1.038018799 0
42083.01453 31.66143188 21.06508789 0.999993896 0
42083.01458 31.66213379 21.06563721 0.999047852 0
42083.01667 31.69085083 21.08800659 0.961358643 0
42083.01875 31.7184082 21.1100708 0.924951172 0
42083.02083 31.74483643 21.13189087 0.889733887 0
42083.02292 31.77010498 21.15349731 0.855737305 0
42083.025 31.79424438 21.1748291 0.822900391 0
42083.02708 31.81722412 21.19597778 0.791253662 0
42083.02917 31.83904419 21.21688232 0.760736084 0
42083.03125 31.85970459 21.23757324 0.731317139 0
42083.03333 31.87914429 21.25808105 0.702966309 0
42083.03542 31.89736328 21.27840576 0.675683594 0
42083.0375 31.91427002 21.29851685 0.649468994 0
42083.03958 31.92983398 21.31850586 0.624230957 0
42083.04167 31.94390259 21.33834229 0.6 0
42083.04375 31.95516357 21.35799561 0.578729248 0
42083.04583 31.96209106 21.37734375 0.56206665 0
42083.04792 31.96456299 21.39629517 0.549584961 0
42083.05 31.96251831 21.41481934 0.540734863 0
42083.05208 31.95580444 21.43285522 0.535058594 0
42083.05417 31.94402466 21.4505249 0.532067871 0
42083.05625 31.92629395 21.4678894 0.531274414 0
42083.05833 31.90096436 21.48510132 0.532189941 0
42083.05881 31.89364014 21.4890686 0.53258667 0
42083.05905 19.22136841 21.49138794 0.532800293 0
42083.05917 20.29815063 21.49276123 0.532922363 0
