1	692.965	755.483
2	737.517	547.343
3	307.278	455.827
4	135.222	382.486
5	52.735	104.112
6	35.152	61.025
7	26.891	139.823
8	117.057	287.650
9	587.039	509.942
10	560.748	568.799
