2451.881143	2431.29545	2401.864558	2376.685536	2399.734984	2428.346835	2479.463866
2437.767392	2416.265845	2386.757221	2361.382701	2384.376713	2412.585074	2458.466109
2416.390396	2394.541374	2366.038882	2340.923422	2363.372715	2393.888181	2435.456977
2390.501619	2370.35639	2337.868548	2313.396473	2333.324369	2370.306468	2412.595755
2364.490207	2348.368609	2316.639344	2288.11907	2310.79766	2344.08361	2392.165781
2340.870933	2323.020101	2293.69303	2265.871755	2287.490777	2316.647717	2365.911386
