Time TemSup TemRet Out On
42083.99792 32.07955322 19.79561768 0.501672363 0
42084 32.08062134 19.8098999 0.499993896 0
42084.00208 32.08303223 19.8243042 0.49666748 0
42084.00417 32.08672485 19.83968506 0.491815186 0
42084.00625 32.09142456 19.85537109 0.485650635 0
42084.00833 32.09700928 19.87102661 0.478387451 0
42084.01042 32.1032959 19.88665161 0.470300293 0
42084.0125 32.11013184 19.90224609 0.461602783 0
42084.01458 32.11730347 19.91787109 0.452478027 0
42084.01667 32.12462769 19.93349609 0.443200684 0
42084.01875 32.1319519 19.94918213 0.433953857 0
42084.02083 32.13909302 19.9649292 0.425012207 0
42084.02292 32.14586792 19.9807373 0.41652832 0
42084.025 32.15212402 19.99663696 0.408807373 0
42084.02708 32.15761719 20.01256714 0.402001953 0
42084.02917 32.16222534 20.02849731 0.396386719 0
42084.03125 32.16576538 20.04442749 0.392175293 0
42084.03333 32.16802368 20.06029663 0.389611816 0
42084.03542 32.16887817 20.07613525 0.388848877 0
42084.0375 32.16808472 20.09194336 0.39019165 0
42084.03958 32.16552124 20.10762939 0.393823242 0
42084.04167 32.16097412 20.12319336 0.399987793 0
42084.04375 32.15426025 20.13863525 0.408929443 0
42084.04583 32.14544067 20.15386353 0.420495605 0
42084.04792 32.13466797 20.16890869 0.434503174 0
42084.05 32.12212524 20.18370972 0.45067749 0
42084.05208 32.10799561 20.19832764 0.468743896 0
42084.05417 32.09252319 20.2126709 0.48848877 0
42084.05625 32.0758606 20.22680054 0.509667969 0
42084.05833 32.05822144 20.24068604 0.532006836 0
42084.06042 32.03978882 20.25438843 0.55526123 0
42084.0625 32.02077637 20.2678772 0.579156494 0
42084.06458 32.00139771 20.28115234 0.603509521 0
42084.06667 31.98180542 20.29430542 0.628015137 0
42084.06875 31.96224365 20.30730591 0.652429199 0
42084.07083 31.94286499 20.32015381 0.676507568 0
42084.07292 31.92391357 20.33287964 0.700006104 0
42084.075 31.90554199 20.34551392 0.722680664 0
42084.07708 31.88799438 20.35811768 0.744256592 0
42084.07917 31.87142334 20.3706604 0.764489746 0
42084.08125 31.85604248 20.38320313 0.783166504 0
42084.08333 31.84206543 20.39580688 0.800012207 0
42084.08542 31.82888184 20.40841064 0.816003418 0
42084.0875 31.81557617 20.4210144 0.83223877 0
42084.08958 31.80211792 20.43358765 0.848718262 0
42084.09167 31.78850708 20.44606934 0.865319824 0
42084.09375 31.77480469 20.45845947 0.882043457 0
42084.09583 31.76104126 20.47078857 0.898736572 0
42084.09792 31.74724731 20.48302612 0.915429688 0
42084.1 31.7335144 20.49517212 0.932000732 0
42084.10208 31.71987305 20.50725708 0.948419189 0
42084.10417 31.70635376 20.51925049 0.964593506 0
42084.10625 31.6930481 20.53118286 0.980462646 0
42084.10833 31.67995605 20.5430542 0.995996094 0
42084.11042 31.66713867 20.5548645 1.011102295 0
42084.1125 31.65462646 20.56664429 1.025750732 0
42084.11458 31.64251099 20.57839355 1.039849854 0
42084.11667 31.63082275 20.5901123 1.053338623 0
42084.11875 31.61959229 20.60183105 1.066156006 0
42084.12083 31.6088501 20.61351929 1.078240967 0
42084.12292 31.59868774 20.62520752 1.089562988 0
42084.125 31.58913574 20.63689575 1.1 0
42084.12708 31.57988892 20.6486145 1.110009766 0
42084.12917 31.57064209 20.6604248 1.119989014 0
42084.13125 31.56130371 20.67229614 1.129998779 0
42084.13333 31.55187378 20.684198 1.140008545 0
42084.13542 31.54235229 20.69609985 1.149987793 0
42084.1375 31.53267822 20.70800171 1.159997559 0
42084.13958 31.52288208 20.71990356 1.170007324 0
42084.14167 31.51293335 20.73180542 1.179986572 0
42084.14375 31.50280151 20.74367676 1.189996338 0
42084.14583 31.49245605 20.75548706 1.200006104 0
42084.14792 31.48189697 20.76732788 1.209985352 0
42084.15 31.47106323 20.77910767 1.219995117 0
42084.15208 31.45992432 20.79085693 1.230004883 0
42084.15417 31.44841919 20.80257568 1.240014648 0
42084.15625 31.43648682 20.81429443 1.249993896 0
42084.15833 31.42403564 20.82601318 1.260003662 0
42084.16042 31.4109436 20.83776245 1.270013428 0
42084.1625 31.39708862 20.84954224 1.279992676 0
42084.16458 31.3822876 20.86135254 1.290002441 0
42084.16667 31.36623535 20.87319336 1.300012207 0
42084.16875 31.34856567 20.88509521 1.309991455 0
42084.17083 31.32879028 20.89711914 1.320001221 0
42084.17292 31.30602417 20.90932617 1.330010986 0
42084.175 31.2809082 20.92171631 1.339990234 0
42084.17519 31.27932129 20.92284546 1.340905762 0
42084.17531 19.7373291 20.92363892 1.341485596 0
42084.17531 19.7373291 20.92363892 1.341485596 1
42084.17708 30.54009399 20.96660767 1.35 1
42084.17917 31.71730957 21.01207886 1.360009766 1
42084.18125 31.57976685 21.0112854 1.369989014 1
42084.18333 31.46431885 20.99877319 1.379998779 1
42084.18461 31.42641602 20.99599609 1.386102295 1
42084.18542 31.41069946 20.9951416 1.390008545 1
42084.1875 31.38833008 21.00045166 1.399987793 1
42084.18958 31.37874756 21.00890503 1.409997559 1
42084.19167 31.37392578 21.01702271 1.420007324 1
42084.19375 31.37084351 21.02434692 1.429986572 1
42084.19583 31.36834106 21.03164063 1.439996338 1
42084.19792 31.36586914 21.03948364 1.450006104 1
42084.2 31.36309204 21.04796753 1.459985352 1
42084.20208 31.35979614 21.05700073 1.469995117 1
42084.20417 31.3557373 21.06636963 1.480004883 1
42084.20625 31.35085449 21.07589111 1.490014648 1
42084.20833 31.34511719 21.08547363 1.499993896 1
42084.20898 31.34316406 21.08840332 1.503045654 1
42084.20898 31.34316406 21.08840332 1.503045654 0
42084.20917 31.25887451 21.08925781 1.503869629 0
42084.20928 31.13320313 21.08980713 1.504388428 0
42084.21042 31.46047363 21.09505615 1.509210205 0
42084.2125 31.34194336 21.10372314 1.51696167 0
42084.21458 31.32702026 21.11278687 1.523461914 0
42084.21593 31.32494507 21.11895142 1.527001953 0
42084.21593 31.32494507 21.11895142 1.527001953 1
42084.21617 31.06133423 21.1201416 1.527612305 1
42084.21667 30.98787842 21.12285767 1.52880249 1
42084.21875 31.36174927 21.13521729 1.533197021 1
42084.22083 31.3543335 21.14605103 1.536828613 1
42084.22292 31.32567749 21.15535889 1.539819336 1
42084.225 31.30974731 21.16488037 1.54241333 1
42084.22708 31.30083618 21.17519531 1.544702148 1
42084.22917 31.29473267 21.1859375 1.546868896 1
42084.23125 31.2895752 21.19680176 1.549127197 1
42084.23333 31.28469238 21.20766602 1.551599121 1
42084.23542 31.27977905 21.21853027 1.554467773 1
42084.2375 31.27462158 21.22945557 1.55791626 1
42084.23958 31.2690979 21.24038086 1.562097168 1
42084.24167 31.26305542 21.25127563 1.567193604 1
42084.24375 31.25667725 21.26207886 1.573358154 1
42084.24583 31.23833618 21.27282104 1.580773926 1
42084.24792 31.22005615 21.28356323 1.589593506 1
42084.25 31.20736084 21.29430542 1.6 1
42084.25208 31.19545898 21.3048645 1.613397217 1
42084.25417 31.18145142 21.31502686 1.630853271 1
42084.25625 31.16488037 21.32460938 1.651971436 1
42084.25759 31.15279541 21.33046875 1.667352295 1
42084.25759 31.15279541 21.33046875 1.667352295 0
42084.25833 31.02984009 21.33355103 1.67635498 0
42084.25914 30.44631348 21.33718262 1.686639404 0
42084.26042 30.24840698 21.34658203 1.703668213 0
42084.2625 31.41866455 21.36553345 1.733453369 0
42084.26353 31.47460327 21.37020264 1.749017334 0
42084.26454 31.32280884 21.37160645 1.764672852 0
42084.26454 31.32280884 21.37160645 1.764672852 1
42084.26458 31.29281006 21.37160645 1.765405273 1
42084.26667 31.32677612 21.37072144 1.79909668 1
42084.26875 31.16491089 21.37050781 1.834130859 1
42084.27083 31.04415283 21.3734375 1.870172119 1
42084.27292 30.9795166 21.37874756 1.906793213 1
42084.275 30.93789063 21.3845459 1.94362793 1
42084.27708 30.90432129 21.38948975 1.980310059 1
42084.27821 30.88747559 21.39156494 1.999993896 1
42084.27917 30.87374268 21.39324341 2.016412354 1
42084.28125 30.84468994 21.39629517 2.051599121 1
42084.28333 30.81691895 21.39898071 2.085443115 1
42084.28542 30.79058228 21.40142212 2.117608643 1
42084.2875 30.76589355 21.40371094 2.147668457 1
42084.28958 30.74312744 21.4059082 2.175256348 1
42084.29167 30.72261963 21.40804443 2.200006104 1
42084.29171 38.90966187 21.23644409 2.20043335 1
42084.29375 41.05672607 23.77678833 2.221520996 1
42084.29583 42.07509766 28.27352295 2.240014648 1
42084.29634 42.11538086 29.21618042 2.244134521 1
42084.29667 42.09505615 29.76116333 2.246697998 1
42084.29792 41.89553223 31.40499268 2.255853271 1
42084.3 41.28768311 32.95775757 2.269433594 1
42084.30208 40.56020508 33.59160767 2.281121826 1
42084.30417 40.70958862 33.86159668 2.291375732 1
42084.30625 40.91256104 34.04039917 2.300531006 1
42084.30833 40.98180542 34.31606445 2.309014893 1
42084.31042 40.82650146 34.55053101 2.317193604 1
42084.3125 40.69994507 34.63164673 2.325463867 1
42084.31458 40.59053955 34.60805664 2.334222412 1
42084.31667 40.49013672 34.55281982 2.343865967 1
42084.31875 40.39199219 34.49456177 2.35479126 1
42084.32083 40.29046021 34.43825684 2.36739502 1
42084.32292 40.18096313 34.38204346 2.382043457 1
42084.325 40.06044922 34.3227478 2.399163818 1
42084.32708 39.92736206 34.25762329 2.419122314 1
42084.32917 39.7819458 34.18468628 2.442315674 1
42084.33125 39.62575684 34.10302124 2.469140625 1
42084.33333 39.4616333 34.01275024 2.499993896 1
42084.33542 39.29302368 33.91497192 2.534570313 1
42084.3375 39.12374268 33.81154785 2.572106934 1
42084.33958 38.95736084 33.70470581 2.612268066 1
42084.34167 38.79714355 33.59700928 2.654779053 1
42084.34375 38.64562378 33.49080811 2.699273682 1
42084.34583 38.5046936 33.3883606 2.745507813 1
42084.34792 38.37539063 33.29140625 2.793145752 1
42084.35 38.25817261 33.20125732 2.841882324 1
42084.35208 38.15282593 33.11876831 2.891412354 1
42084.35417 38.05874023 33.0442749 2.941430664 1
42084.35625 37.97487793 32.97771606 2.991601563 1
42084.3566 37.96175537 32.96730957 2.999993896 1
42084.35833 37.90010986 32.91872559 3.041650391 1
42084.36007 37.84371338 32.87490234 3.083062744 1
42084.36042 37.83306274 32.86669312 3.091241455 1
42084.3625 37.77245483 32.82085571 3.14006958 1
42084.36458 37.71700439 32.78032837 3.187860107 1
42084.36667 37.66558228 32.74422607 3.234277344 1
42084.36875 37.6171814 32.71169434 3.278985596 1
42084.37083 37.57097778 32.68197021 3.321740723 1
42084.37292 37.52630005 32.65432129 3.362176514 1
42084.375 37.48262939 32.62819824 3.399987793 1
42084.37708 37.43966064 32.60311279 3.436181641 1
42084.37917 37.39724121 32.57875977 3.471948242 1
42084.38125 37.35524902 32.5548645 3.507318115 1
42084.38333 37.3137146 32.53133545 3.542382813 1
42084.38542 37.27276001 32.50811157 3.577142334 1
42084.3875 37.23253784 32.48519287 3.611688232 1
42084.38958 37.19320068 32.46264038 3.646051025 1
42084.39167 37.15496216 32.44057617 3.68026123 1
42084.39375 37.11794434 32.41912231 3.714440918 1
42084.39583 37.08233032 32.39837036 3.74855957 1
42084.39792 37.04827271 32.3784729 3.782739258 1
42084.4 37.01583252 32.35946045 3.81697998 1
42084.40208 36.9850708 32.3414856 3.851373291 1
42084.40417 36.95604858 32.32457886 3.885919189 1
42084.40625 36.92870483 32.30883179 3.920709229 1
42084.40833 36.90307007 32.29424438 3.955804443 1
42084.41042 36.87902222 32.28084717 3.991204834 1
42084.4125 36.85653076 32.2685791 4.027001953 1
42084.41458 36.83547363 32.2574707 4.063256836 1
42084.41667 36.81575928 32.24743042 4.1 1
42084.41875 36.79729614 32.23839722 4.137994385 1
42084.42083 36.77996216 32.23034058 4.177850342 1
42084.42292 36.76366577 32.22316895 4.219232178 1
42084.425 36.74831543 32.21685181 4.26192627 1
42084.42708 36.7338501 32.21126709 4.305627441 1
42084.42917 36.72017822 32.20641479 4.350091553 1
42084.43125 36.70720825 32.20220337 4.395013428 1
42084.43333 36.69494019 32.19857178 4.440148926 1
42084.43542 36.68331299 32.1954895 4.485253906 1
42084.4375 36.67516479 32.19182739 4.529992676 1
42084.43958 36.66774902 32.18840942 4.574151611 1
42084.44167 36.66045532 32.18612061 4.617425537 1
42084.44375 36.65404663 32.18450317 4.659570313 1
42084.44583 36.64879761 32.18294678 4.700311279 1
42084.44792 36.64412842 32.18175659 4.739373779 1
42084.45 36.63997803 32.18102417 4.776483154 1
42084.45208 36.6362854 32.18068848 4.811364746 1
42084.45417 36.63308105 32.18074951 4.843774414 1
42084.45625 36.63244019 32.18053589 4.873406982 1
42084.45833 36.63271484 32.18026123 4.899987793 1
42084.46042 36.63308105 32.18081055 4.925012207 1
42084.4625 36.63378296 32.18200073 4.950006104 1
42084.46458 36.63491211 32.18355713 4.975 1
42084.46667 36.63649902 32.1854187 4.999993896 1
42084.46875 34.35198364 31.79049072 5.024987793 1
42084.46893 34.24535522 31.74837646 5.027154541 1
42084.47083 33.42666016 31.1713501 5.050012207 1
42084.47292 32.94317017 30.37627563 5.075006104 1
42084.475 32.76186523 29.67901001 5.1 1
42084.47708 32.74077759 29.19988403 5.124993896 1
42084.47917 32.77019653 28.9270874 5.149987793 1
42084.48125 32.80050049 28.80074463 5.175012207 1
42084.48333 32.81737671 28.75719604 5.200006104 1
42084.48542 32.8208252 28.75005493 5.225 1
42084.4875 32.81487427 28.75359497 5.249993896 1
42084.48958 32.80352173 28.75673828 5.274987793 1
42084.49167 32.78960571 28.75628052 5.300012207 1
42084.49375 32.77471313 28.75246582 5.325006104 1
42084.49583 32.75963745 28.74639282 5.35 1
42084.49792 32.74465332 28.73916016 5.374993896 1
42084.5 32.72979126 28.73143921 5.399987793 1
42084.50208 32.71508179 28.72365723 5.425012207 1
42084.50417 32.70040283 28.71593628 5.450006104 1
42084.50625 32.68578491 28.70836792 5.475 1
42084.50833 32.67116699 28.70095215 5.499993896 1
42084.51042 32.65657959 28.69359741 5.524987793 1
42084.5125 32.64193115 28.68636475 5.550012207 1
42084.51458 32.62731323 28.67919312 5.575006104 1
42084.51667 32.61266479 28.67208252 5.6 1
42084.51875 32.59801636 28.66500244 5.624993896 1
42084.52083 32.58336792 28.65795288 5.649987793 1
42084.52292 32.56878052 28.6512085 5.675012207 1
42084.525 32.55422363 28.64510498 5.700006104 1
42084.52708 32.5397583 28.63982544 5.725 1
42084.52917 32.52529297 28.63530884 5.749993896 1
42084.53125 32.51082764 28.63143311 5.774987793 1
42084.53333 32.49639282 28.62862549 5.800012207 1
42084.53542 32.48204956 28.62709961 5.825006104 1
42084.5375 32.46761475 28.62630615 5.85 1
42084.53958 32.45308838 28.62587891 5.874993896 1
42084.54167 32.43847046 28.62560425 5.899987793 1
42084.54375 32.42357788 28.62542114 5.925622559 1
42084.54583 32.40804443 28.62529907 5.95244751 1
42084.54792 32.39190063 28.625177 5.980371094 1
42084.55 32.375177 28.62496338 6.009210205 1
42084.55208 32.35790405 28.6246582 6.038873291 1
42084.55417 32.33983765 28.62279663 6.069238281 1
42084.55625 32.32094727 28.61672363 6.100183105 1
42084.55833 32.30217896 28.61022339 6.131585693 1
42084.56042 32.28344116 28.60390625 6.163354492 1
42084.5625 32.26467285 28.5979248 6.195306396 1
42084.56458 32.24584351 28.59237061 6.227380371 1
42084.56667 32.22692261 28.58657227 6.259393311 1
42084.56875 32.20797119 28.58025513 6.29128418 1
42084.57 32.19661865 28.57625732 6.310296631 1
42084.57083 32.18911133 28.57351074 6.322900391 1
42084.57292 32.17046509 28.5664917 6.354089355 1
42084.575 32.15215454 28.5593811 6.384790039 1
42084.57708 32.13417969 28.55223999 6.414849854 1
42084.57917 32.1166626 28.54519043 6.444177246 1
42084.58125 32.09963379 28.53823242 6.472589111 1
42084.58333 32.08321533 28.53145752 6.499993896 1
42084.58542 32.06835327 28.52492676 6.523980713 1
42084.5875 32.05629883 28.51870117 6.542565918 1
42084.58958 32.04711304 28.51323853 6.556329346 1
42084.59167 32.04061279 28.50896606 6.565820313 1
42084.59345 32.0369812 28.50646362 6.571008301 1
42084.59345 32.0369812 28.50646362 6.571008301 0
42084.59357 32.02648315 28.50634155 6.571252441 0
42084.59358 32.03057251 28.50634155 6.571252441 0
42084.59375 32.03405151 28.50612793 6.571618652 0
42084.59583 32.03280029 28.50466309 6.574273682 0
42084.59792 32.03273926 28.50438843 6.574365234 0
42084.6 32.03377686 28.50527344 6.572442627 0
42084.60208 32.03569946 28.50713501 6.569116211 0
42084.60417 32.03823242 28.50997314 6.564904785 0
42084.60625 32.04100952 28.51345215 6.560418701 0
42084.60833 32.04366455 28.51729736 6.556176758 0
42084.61042 32.04589233 28.52126465 6.552789307 0
42084.6125 32.04735718 28.52523193 6.550775146 0
42084.61458 32.04772339 28.52895508 6.550775146 0
42084.61667 32.04665527 28.53225098 6.553277588 0
42084.61875 32.04381714 28.53496704 6.558892822 0
42084.62083 32.03887329 28.53688965 6.568170166 0
42084.62292 32.031427 28.53777466 6.581689453 0
42084.625 32.02114258 28.53740845 6.6 0
42084.62708 32.00768433 28.53566895 6.623773193 0
42084.62917 31.99096069 28.53231201 6.652856445 0
42084.63125 31.97115479 28.52706299 6.686639404 0
42084.63333 31.94863281 28.51986084 6.724572754 0
42084.63542 31.92369995 28.51064453 6.765985107 0
42084.6375 31.89678345 28.49953613 6.810327148 0
42084.63958 31.86821899 28.48674927 6.856988525 0
42084.64167 31.8383728 28.47240601 6.905328369 0
42084.64375 31.80758057 28.45668945 6.954797363 0
42084.64583 31.77623901 28.43984375 7.004785156 0
42084.64792 31.74453125 28.42150269 7.054650879 0
42084.65 31.71291504 28.40178833 7.103814697 0
42084.65208 31.68178711 28.38109741 7.151696777 0
42084.65417 31.65154419 28.35997925 7.197686768 0
42084.65625 31.62258301 28.3388916 7.241174316 0
42084.65833 31.59514771 28.31813965 7.281549072 0
42084.66042 31.56960449 28.29793701 7.318200684 0
42084.6625 31.54622803 28.27843628 7.350579834 0
42084.66458 31.52532349 28.25979004 7.378045654 0
42084.66667 31.50698242 28.24108276 7.399987793 0
42084.66875 31.4911438 28.22368774 7.417596436 0
42084.67083 31.47692261 28.20827637 7.432550049 0
42084.67292 31.46358643 28.19448242 7.445214844 0
42084.675 31.45079956 28.18187866 7.455834961 0
42084.67708 31.43810425 28.17012939 7.464776611 0
42084.67917 31.42510376 28.15914307 7.472283936 0
42084.68125 31.41137085 28.14891968 7.478692627 0
42084.68333 31.39623413 28.1395813 7.484307861 0
42084.68542 31.37890015 28.13140259 7.489434814 0
42084.6875 31.35817871 28.12474976 7.494378662 0
42084.68958 31.33233032 28.12047729 7.499414063 0
42084.69167 31.29842529 28.11977539 7.504876709 0
42084.69375 31.25118408 28.12459717 7.511071777 0
42084.69583 31.17992554 28.13829956 7.518273926 0
42084.69584 31.17955933 28.13839111 7.518304443 0
42084.69792 31.05993042 28.16692505 7.52678833 0
42084.7 30.82628784 28.2194458 7.536950684 0
42084.70208 30.262323 28.27544556 7.549066162 0
42084.70417 29.64806519 28.16134033 7.563409424 0
42084.70625 29.18740234 27.83770142 7.580285645 0
42084.70833 28.85296021 27.45598755 7.6 0
42084.71042 28.61751709 27.12230835 7.621453857 0
42084.7125 28.45656738 26.86226807 7.643334961 0
42084.71458 28.34758911 26.67028198 7.665582275 0
42084.71667 28.26921997 26.53267822 7.688256836 0
42084.71875 28.2008606 26.43425903 7.711328125 0
42084.72083 28.1244751 26.35979614 7.734765625 0
42084.72292 28.0269104 26.29451904 7.758599854 0
42084.725 27.90184937 26.22567139 7.782800293 0
42084.72708 27.7499939 26.14385376 7.807366943 0
42084.72917 27.57772217 26.04421387 7.832299805 0
42084.73125 27.39446411 25.92662964 7.857568359 0
42084.73333 27.21019897 25.79482422 7.883203125 0
42084.73542 27.03322754 25.65490112 7.909173584 0
42084.7375 26.86898193 25.51339111 7.935479736 0
42084.73958 26.71962891 25.37603149 7.962121582 0
42084.74167 26.58446655 25.24678955 7.989068604 0
42084.74375 26.46068726 25.12752686 8.016351318 0
42084.74583 26.3444458 25.0180603 8.043939209 0
42084.74792 26.2317749 24.91674194 8.071801758 0
42084.75 26.11937866 24.82106934 8.1 0
42084.75208 26.00512085 24.72841797 8.129266357 0
42084.75417 25.88805542 24.63649902 8.160272217 0
42084.75625 25.76845703 24.54369507 8.192834473 0
42084.75833 25.64727173 24.44927368 8.22677002 0
42084.76042 25.52599487 24.3532959 8.261865234 0
42084.7625 25.40612183 24.25631104 8.297967529 0
42084.76458 25.28884277 24.15929565 8.334832764 0
42084.76667 25.17501221 24.06328735 8.37230835 0
42084.76875 25.06490479 23.96911011 8.410211182 0
42084.77083 24.95836792 23.87737427 8.448327637 0
42084.77292 24.85494385 23.78835449 8.486474609 0
42084.775 24.75402222 23.70198975 8.524468994 0
42084.77708 24.65493164 23.61800537 8.562127686 0
42084.77917 24.55721436 23.53588257 8.599237061 0
42084.78125 24.46044312 23.45531616 8.635614014 0
42084.78333 24.36449585 23.37587891 8.671105957 0
42084.78542 24.26937256 23.29732666 8.70546875 0
42084.7875 24.17522583 23.21950684 8.738519287 0
42084.78958 24.08226929 23.14241943 8.77010498 0
42084.79067 24.03447876 23.10262451 8.785852051 0
42084.79078 21.88179932 23.09838257 8.787530518 0
42084.79078 21.88179932 23.09838257 8.787530518 1
42084.79167 27.21581421 23.05672607 8.800012207 1
42084.79375 27.21578369 23.05672607 8.825860596 1
42084.79583 27.21495972 23.05654297 8.845788574 1
42084.79792 27.20336304 23.05339966 8.860467529 1
42084.8 27.17513428 23.04436646 8.870477295 1
42084.80208 27.07137451 23.00805054 8.876428223 1
42084.80417 26.80440674 22.90838013 8.878961182 1
42084.80527 26.62359009 22.83721313 8.87911377 1
42084.80625 26.68203125 21.3699585 8.878686523 1
42084.80833 22.40718994 20.12825928 8.8762146 1
42084.81042 21.25908813 19.83895264 8.872155762 1
42084.8125 20.89522705 19.63366089 8.867150879 1
42084.81458 20.7763916 19.45391235 8.861779785 1
42084.81667 20.77456055 19.30532227 8.856713867 1
42084.81875 20.82567749 19.23320923 8.852532959 1
42084.82083 20.80361328 19.1256958 8.849847412 1
42084.82292 20.7713562 19.03286133 8.849298096 1
42084.825 20.74544678 18.93566284 8.851464844 1
42084.82708 20.74144897 18.85216675 8.857019043 1
42084.82917 20.79393921 18.84078369 8.866540527 1
42084.83125 20.74315796 18.77501831 8.880670166 1
42084.83333 20.71520386 18.71843872 8.899987793 1
42084.83542 20.69280396 18.67022095 8.925897217 1
42084.8375 20.66912231 18.62941895 8.958734131 1
42084.83958 20.64214478 18.59490356 8.997705078 1
42084.84167 20.61153564 18.56563721 9.041955566 1
42084.84375 20.57750854 18.54064331 9.090722656 1
42084.84583 20.54058228 18.51915894 9.143121338 1
42084.84792 20.50127563 18.5005127 9.198358154 1
42084.85 20.46016846 18.48418579 9.255609131 1
42084.85208 20.41787109 18.46978149 9.314050293 1
42084.85417 20.37496338 18.45696411 9.372857666 1
42084.85625 20.33202515 18.44545898 9.431207275 1
42084.85833 20.28969727 18.43502197 9.488275146 1
42084.86042 20.24852905 18.42553101 9.543237305 1
42084.8625 20.20919189 18.41677246 9.595269775 1
42084.86458 20.17229614 18.4086853 9.643579102 1
42084.86667 20.13842163 18.40114746 9.687280273 1
42084.86781 20.12154541 18.39721069 9.709069824 1
42084.86781 20.12154541 18.39721069 9.709069824 0
42084.86793 20.11937866 18.39684448 9.711175537 0
42084.86808 20.11739502 18.39632568 9.713861084 0
42084.86875 20.10793457 18.39412842 9.725610352 0
42084.87083 20.08217773 18.38753662 9.757714844 0
42084.87292 20.06136475 18.38143311 9.782800293 0
42084.875 20.04616699 18.37581787 9.800012207 0
42084.87708 20.0357605 18.37078247 9.811791992 0
42084.87917 20.02767334 18.36638794 9.821374512 0
42084.88125 20.02129517 18.36275635 9.828942871 0
42084.88333 20.01873169 18.36004028 9.834802246 0
42084.88542 20.01586304 18.35799561 9.83916626 0
42084.8875 20.02871094 18.35857544 9.84230957 0
42084.88958 20.02022705 18.35741577 9.844506836 0
42084.89167 20.01867065 18.35674438 9.84597168 0
42084.89375 20.0119873 18.35604248 9.84697876 0
42084.89583 20.00716553 18.35592041 9.847772217 0
42084.89792 20.00484619 18.35634766 9.848626709 0
42084.9 20.00332031 18.35717163 9.849755859 0
42084.90208 20.00185547 18.35827026 9.851464844 0
42084.90417 19.9999939 18.35961304 9.853936768 0
42084.90625 19.99746094 18.36126099 9.857507324 0
42084.90833 19.99407349 18.36318359 9.862359619 0
42084.91042 19.9895874 18.36535034 9.868798828 0
42084.9125 19.98381958 18.36773071 9.877038574 0
42084.91458 19.97652588 18.37023315 9.887353516 0
42084.91667 19.96755371 18.37282715 9.899987793 0
42084.91875 19.95766602 18.37539063 9.913903809 0
42084.92083 19.95137939 18.37670288 9.927850342 0
42084.92292 19.93929443 18.37813721 9.941827393 0
42084.925 19.92647705 18.37978516 9.955865479 0
42084.92708 19.91469727 18.38128052 9.969995117 0
42084.92917 19.90334473 18.38256226 9.984216309 0
42084.93125 19.89205322 18.38363037 9.998529053 0
42084.93333 19.88079224 18.38448486 10.01296387 0
42084.93542 19.8694397 18.38518677 10.02752075 0
42084.9375 19.85799561 18.38573608 10.04223022 0
42084.93958 19.84642944 18.38616333 10.05709229 0
42084.94167 19.83474121 18.38646851 10.07210693 0
42084.94375 19.82293091 18.38671265 10.08730469 0
42084.94583 19.8109375 18.38683472 10.10271606 0
42084.94792 19.79876099 18.38683472 10.11834106 0
42084.95 19.78643188 18.38674316 10.13417969 0
42084.95208 19.77388916 18.38656006 10.15023193 0
42084.95417 19.76116333 18.38622437 10.16655884 0
42084.95625 19.74819336 18.38579712 10.18312988 0
42084.95833 19.73500977 18.3852478 10.2000061 0
42084.96042 19.72115479 18.3845459 10.21801147 0
42084.9625 19.7060791 18.38372192 10.2378479 0
42084.96458 19.68978271 18.38271484 10.25924072 0
42084.96667 19.6723877 18.38149414 10.28191528 0
42084.96875 19.65407715 18.37999878 10.30562744 0
42084.97083 19.63500366 18.37819824 10.33007202 0
42084.97292 19.61535034 18.37600098 10.35500488 0
42084.975 19.59539185 18.37340698 10.38015137 0
42084.97708 19.57528076 18.37044678 10.40523682 0
42084.97917 19.55526123 18.36708984 10.42998657 0
42084.98125 19.53551636 18.36339722 10.45415649 0
42084.98333 19.5163208 18.35939941 10.47744141 0
42084.98542 19.49785767 18.35518799 10.49959717 0
42084.9875 19.48034058 18.35076294 10.5203186 0
42084.98958 19.46401367 18.34624634 10.53936157 0
42084.99167 19.44912109 18.34169922 10.55648193 0
42084.99375 19.43587646 18.33718262 10.57137451 0
42084.99583 19.42449341 18.3328186 10.58376465 0
42084.99792 19.41521606 18.32872925 10.5934082 0
42085 19.40831909 18.32494507 10.6 0
42085.00208 19.40322266 18.32164917 10.60500488 0
42085.00417 19.39879761 18.31890259 10.61000977 0
42085.00625 19.39470825 18.31676636 10.61501465 0
42085.00833 19.39074097 18.31524048 10.61998901 0
42085.01042 19.3868042 18.31426392 10.6249939 0
42085.0125 19.38289795 18.31368408 10.62999878 0
42085.01458 19.37893066 18.31347046 10.63500366 0
42085.01667 19.37493286 18.31347046 10.64000854 0
42085.01875 19.37093506 18.31365356 10.64501343 0
42085.02083 19.36687622 18.31398926 10.64998779 0
42085.02292 19.36278687 18.31438599 10.65499268 0
42085.025 19.35869751 18.31484375 10.65999756 0
42085.02708 19.35457764 18.31536255 10.66500244 0
42085.02917 19.35042725 18.31588135 10.67000732 0
42085.03125 19.34627686 18.31643066 10.67501221 0
42085.03333 19.34212646 18.31694946 10.67998657 0
42085.03542 19.33797607 18.31749878 10.68499146 0
42085.0375 19.33379517 18.31798706 10.68999634 0
42085.03958 19.32961426 18.31850586 10.69500122 0
42085.04167 19.32543335 18.31896362 10.7000061 0
42085.04375 19.32122192 18.3194519 10.70501099 0
