1047.789388	1035.785586	1022.793755	1010.672663	1065.789473	1167.980049	1292.373009
1044.965435	1031.859681	1018.887283	1008.412581	1064.078541	1165.126768	1273.420344
1043.910056	1030.274153	1019.611583	999.3747753	1055.396592	1163.524461	1256.883227
1038.462634	1023.498339	1012.337425	996.0511596	1043.41694	1170.026594	1259.425468
1027.223604	1018.934412	1007.658269	980.0616086	1035.232725	1161.151648	1262.739765
1025.423271	1014.783673	1005.363492	982.3337613	1027.184331	1152.465954	1259.509078
