Time TemSup TemRet Out On
42082.10833 26.16570435 19.14379272 7.580010986 0
42082.11042 26.15319214 19.15023193 7.594049072 0
42082.1125 26.14055786 19.15670166 7.608239746 0
42082.11458 26.12774048 19.16314087 7.622644043 0
42082.11667 26.11467896 19.1696106 7.637322998 0
42082.11875 26.10134277 19.17601929 7.652337646 0
42082.12083 26.08764038 19.18242798 7.667749023 0
42082.12292 26.07357178 19.18880615 7.683618164 0
42082.125 26.05901489 19.19512329 7.700006104 0
42082.12708 26.04396973 19.20131836 7.716912842 0
42082.12917 26.02852783 19.20748291 7.734307861 0
42082.13125 26.01262817 19.21355591 7.752130127 0
42082.13333 25.9963623 19.21953735 7.770410156 0
42082.13542 25.97969971 19.22539673 7.789056396 0
42082.1375 25.96270142 19.23116455 7.808099365 0
42082.13958 25.94536743 19.2368103 7.827478027 0
42082.14167 25.92775879 19.2423645 7.847192383 0
42082.14375 25.90984497 19.24776611 7.867211914 0
42082.14583 25.89165649 19.25307617 7.887506104 0
42082.14792 25.87322388 19.25829468 7.908044434 0
42082.15 25.85460815 19.2633606 7.928796387 0
42082.15208 25.83577881 19.26836548 7.949761963 0
42082.15417 25.81676636 19.27321777 7.970910645 0
42082.15625 25.79760132 19.27800903 7.992181396 0
42082.15833 25.77834473 19.28267822 8.013604736 0
42082.16042 25.75893555 19.28725586 8.035119629 0
42082.1625 25.73946533 19.29174194 8.056695557 0
42082.16458 25.71993408 19.29613647 8.07833252 0
42082.16667 25.70037231 19.30043945 8.1 0
42082.16875 25.67998657 19.30465088 8.122766113 0
42082.17083 25.65786133 19.30877075 8.147637939 0
42082.17292 25.63411865 19.31273804 8.17434082 0
42082.175 25.60881958 19.31661377 8.202661133 0
42082.17708 25.58217773 19.3203064 8.232415771 0
42082.17917 25.55437622 19.3237854 8.263360596 0
42082.18125 25.52562866 19.3270813 8.2953125 0
42082.18333 25.49608765 19.33016357 8.327996826 0
42082.18542 25.46599731 19.33297119 8.361230469 0
42082.1875 25.43551025 19.3355957 8.394799805 0
42082.18958 25.40487061 19.33794556 8.428460693 0
42082.19167 25.37426147 19.34008179 8.461999512 0
42082.19375 25.34386597 19.34203491 8.495202637 0
42082.19583 25.31389771 19.34380493 8.527886963 0
42082.19792 25.28453979 19.34539185 8.559777832 0
42082.2 25.25603638 19.34688721 8.590661621 0
42082.20208 25.22854004 19.3482605 8.620355225 0
42082.20417 25.20229492 19.34957275 8.648614502 0
42082.20625 25.17748413 19.35085449 8.675256348 0
42082.20833 25.15432129 19.35213623 8.700006104 0
42082.21042 25.13417969 19.353479 8.721032715 0
42082.2125 25.11843262 19.35494385 8.736993408 0
42082.21458 25.10680542 19.35665283 8.748468018 0
42082.21667 25.09887085 19.35863647 8.756005859 0
42082.21875 25.09420166 19.36098633 8.76015625 0
42082.22083 25.09227905 19.36376343 8.761499023 0
42082.22292 25.09255371 19.36699829 8.760583496 0
42082.225 25.09453735 19.37072144 8.757989502 0
42082.22708 25.09768066 19.37496338 8.754266357 0
42082.22917 25.10149536 19.3796936 8.749993896 0
42082.23125 25.10546265 19.38488159 8.745721436 0
42082.23333 25.10900269 19.39049683 8.741998291 0
42082.23542 25.11165771 19.39641724 8.739404297 0
42082.2375 25.11290894 19.40264282 8.73848877 0
42082.23958 25.11217651 19.409021 8.739831543 0
42082.24167 25.10900269 19.41552124 8.744012451 0
42082.24375 25.10286865 19.42202148 8.751519775 0
42082.24583 25.0932251 19.42839966 8.762994385 0
42082.24792 25.07955322 19.43462524 8.778955078 0
42082.25 25.06133423 19.44051514 8.800012207 0
42082.25208 25.03890381 19.4460083 8.825463867 0
42082.25417 25.01333008 19.45092163 8.854089355 0
42082.25625 24.98494873 19.45522461 8.885522461 0
42082.25833 24.95418701 19.45882568 8.91942749 0
42082.26042 24.9213501 19.46169434 8.955407715 0
42082.2625 24.8868042 19.46386108 8.993127441 0
42082.26458 24.85082397 19.46535645 9.032189941 0
42082.26667 24.81380615 19.46618042 9.072290039 0
42082.26875 24.77605591 19.46642456 9.113000488 0
42082.27083 24.73793945 19.4661499 9.154016113 0
42082.27292 24.69973145 19.46541748 9.194940186 0
42082.275 24.66182861 19.46431885 9.235437012 0
42082.27708 24.62450562 19.46288452 9.275109863 0
42082.27917 24.58812866 19.46105347 9.313623047 0
42082.28125 24.55303345 19.45873413 9.350610352 0
42082.28333 24.51955566 19.45601807 9.385705566 0
42082.28542 24.48803101 19.45296631 9.418572998 0
42082.2875 24.4588562 19.44967041 9.448815918 0
42082.28958 24.43233643 19.44628296 9.476068115 0
42082.29167 24.40886841 19.44283447 9.499993896 0
42082.29375 34.78649292 20.78984985 9.521844482 0
42082.29583 35.409021 24.45183716 9.54317627 0
42082.29744 35.54259644 27.12587891 9.559289551 0
42082.29792 35.5447937 27.73006592 9.564019775 0
42082.3 35.40166626 29.45031128 9.584405518 0
42082.30042 35.34258423 29.66079102 9.588494873 0
42082.30208 34.92601929 30.23098145 9.604455566 0
42082.30417 33.00057373 30.57888184 9.624200439 0
42082.30625 30.6930481 30.22527466 9.643670654 0
42082.30833 28.76674805 29.11831055 9.662957764 0
42082.31042 27.48830566 27.7211853 9.682122803 0
42082.31233 26.87481079 26.55248413 9.699609375 0
42082.31244 22.7842041 26.49001465 9.70067749 0
42082.31244 22.7842041 26.49001465 9.70067749 1
42082.3125 23.25682983 26.45961914 9.701196289 1
42082.31458 32.22399292 25.43935547 9.720239258 1
42082.31654 33.52254639 26.05553589 9.738153076 1
42082.31667 33.54839478 26.16610107 9.739312744 1
42082.31875 33.71315918 28.10308228 9.758477783 1
42082.32083 33.72579346 29.26720581 9.77779541 1
42082.32292 33.72991333 29.70769653 9.79732666 1
42082.325 33.7885376 29.85094604 9.817102051 1
42082.32708 33.85857544 29.91387329 9.837213135 1
42082.32917 33.92876587 29.96932373 9.85769043 1
42082.33125 33.99736938 30.02791748 9.878594971 1
42082.33333 34.06420288 30.08745728 9.899987793 1
42082.33542 34.12938843 30.14623413 9.922265625 1
42082.3375 34.19295654 30.2036377 9.945672607 1
42082.33958 34.25496826 30.25963745 9.970056152 1
42082.34167 34.31548462 30.31429443 9.995294189 1
42082.34205 34.32637939 30.32415161 9.999993896 1
42082.34375 32.09264526 30.0833374 10.02126465 1
42082.34416 31.78875122 30.01394043 10.0263916 1
42082.34583 30.87655029 29.57924805 10.04775391 1
42082.34792 30.09761963 28.74572144 10.07470093 1
42082.35 29.68880615 27.9164978 10.10192261 1
42082.35208 29.58773193 27.27767334 10.12929688 1
42082.35417 29.62838135 26.86278687 10.15667114 1
42082.35625 29.69738159 26.64510498 10.18392334 1
42082.35833 29.74984131 26.56356201 10.21087036 1
42082.36042 29.77721558 26.55394897 10.23745117 1
42082.3625 29.78417358 26.57073364 10.26345215 1
42082.36458 29.77816162 26.58995972 10.28875122 1
42082.36667 29.76531372 26.6027771 10.31322632 1
42082.36875 29.74987183 26.60805664 10.33672485 1
42082.37083 29.73412476 26.60772095 10.35912476 1
42082.37292 29.71923218 26.60402832 10.38024292 1
42082.375 29.70559082 26.59887085 10.39998779 1
42082.37708 29.69375 26.59346924 10.41716919 1
42082.37917 29.68416748 26.58843384 10.43084106 1
42082.38 29.68099365 26.5866333 10.43535767 1
42082.38125 29.67687378 26.58425293 10.44118652 1
42082.38333 29.67168579 26.58123169 10.44841919 1
42082.38542 29.66848145 26.57952271 10.45272217 1
42082.3875 29.66710815 26.57918701 10.45430908 1
42082.38958 29.66738281 26.58013306 10.45336304 1
42082.39167 29.66918335 26.58233032 10.45006714 1
42082.39375 29.67235718 26.58565674 10.44463501 1
42082.39583 29.67675171 26.58999023 10.43728027 1
42082.39792 29.68230591 26.59530029 10.42815552 1
42082.4 29.68886719 26.60146484 10.41750488 1
42082.40208 29.69628296 26.60836182 10.40548096 1
42082.40417 29.70446167 26.61596069 10.39232788 1
42082.40625 29.71328125 26.6241394 10.37816772 1
42082.40833 29.72258911 26.63286743 10.36327515 1
42082.41042 29.7322937 26.64205322 10.34783325 1
42082.4125 29.74227295 26.65163574 10.33199463 1
42082.41458 29.75237427 26.66152344 10.3159729 1
42082.41667 29.76247559 26.67162476 10.30001221 1
42082.41875 29.77321777 26.68184814 10.28252563 1
42082.42083 29.78539429 26.69216309 10.26217041 1
42082.42292 29.79915771 26.70275269 10.23925171 1
42082.425 29.8144165 26.71398315 10.21413574 1
42082.42708 29.83095703 26.72597656 10.18718872 1
42082.42917 29.84856567 26.7388855 10.15871582 1
42082.43125 29.86699829 26.75261841 10.12914429 1
42082.43333 29.88601074 26.76708374 10.09874878 1
42082.43542 29.90535889 26.78218994 10.06792603 1
42082.4375 29.9248291 26.79775391 10.03701172 1
42082.43958 29.94414673 26.81365356 10.00637207 1
42082.44002 29.94814453 26.81697998 9.999993896 1
42082.44167 34.46050415 26.89022217 9.976312256 1
42082.44375 35.0743042 27.69048462 9.947229004 1
42082.44583 35.33553467 28.88686523 9.919458008 1
42082.44792 35.41951904 29.73961792 9.893334961 1
42082.45 35.42806396 30.19313965 9.869256592 1
42082.45208 35.41732178 30.40316162 9.847528076 1
42082.45417 35.40895996 30.49147949 9.828485107 1
42082.45625 35.40731201 30.52684937 9.812524414 1
42082.45833 35.41045532 30.5432373 9.800012207 1
42082.46042 35.41585693 30.55501709 9.790063477 1
42082.4625 35.42208252 30.56685791 9.781610107 1
42082.46348 35.42495117 30.57271729 9.778100586 1
42082.46348 35.42495117 30.57271729 9.778100586 0
42082.4636 35.40490112 30.57341919 9.777703857 0
42082.46361 35.4074646 30.57341919 9.777703857 0
42082.46458 35.42260132 30.57955322 9.774560547 0
42082.46667 35.4296814 30.59172974 9.768884277 0
42082.46875 35.43435059 30.60192261 9.764459229 0
42082.47083 35.43764648 30.61184082 9.761224365 0
42082.47292 35.43978271 30.62133179 9.759118652 0
42082.475 35.44085083 30.63005981 9.758081055 0
42082.47708 35.4409729 30.63799438 9.757989502 0
42082.47917 35.44011841 30.64519653 9.758782959 0
42082.48125 35.43831787 30.65169678 9.760430908 0
42082.48333 35.43551025 30.65755615 9.762811279 0
42082.48542 35.4314209 30.66152344 9.765863037 0
42082.4875 35.42614136 30.66381226 9.769525146 0
42082.48958 35.41967163 30.66491089 9.773736572 0
42082.49167 35.41185913 30.66488037 9.778375244 0
42082.49375 35.40273438 30.66433105 9.783410645 0
42082.49583 35.39211426 30.66362915 9.788720703 0
42082.49792 35.37993774 30.66295776 9.794274902 0
42082.5 35.36596069 30.66262207 9.800012207 0
42082.50208 35.34923706 30.66295776 9.80690918 0
42082.50417 35.32854614 30.66430054 9.815911865 0
42082.50625 35.30300293 30.66704712 9.826837158 0
42082.50833 35.2713562 30.67180786 9.839440918 0
42082.51042 35.23150024 30.67983398 9.853540039 0
42082.5125 35.1793457 30.69344482 9.868920898 0
42082.51458 35.10628662 30.71663818 9.885339355 0
42082.51578 35.04793701 30.73687134 9.895166016 0
42082.51667 34.99178467 30.75634155 9.902642822 0
42082.51875 34.77773438 30.8243042 9.920556641 0
42082.52083 34.18148193 30.91811523 9.938928223 0
42082.52292 33.30898438 30.84932861 9.957513428 0
42082.525 32.58730469 30.50756226 9.976098633 0
42082.52708 32.01592407 30.04277954 9.994500732 0
42082.52771 31.87151489 29.90111694 9.999993896 0
42082.52917 30.94713745 29.50084839 10.01247559 0
42082.53125 30.38112793 28.87261353 10.02984009 0
42082.53333 30.0197998 28.26149902 10.04638062 0
42082.53542 29.84111938 27.77819214 10.06188354 0
42082.5375 29.77886353 27.45006714 10.07610474 0
42082.53958 29.77297363 27.26030884 10.0888916 0
42082.54167 29.78710327 27.17260132 10.1 0
42082.54375 29.80410156 27.14708862 10.10778198 0
42082.54429 29.80803833 27.14647827 10.1090332 0
42082.54583 29.81740723 27.15239868 10.11089478 0
42082.54792 29.82476196 27.16948853 10.10949097 0
42082.55 29.82531128 27.18917236 10.10384521 0
42082.55208 29.81798706 27.20842896 10.09411011 0
42082.55417 29.80065308 27.22722778 10.08052979 0
42082.55625 29.76879272 27.24724731 10.06328735 0
42082.55833 29.71282349 27.27089844 10.04259644 0
42082.56042 29.61184082 27.30062256 10.01864014 0
42082.56188 29.49199829 27.3253418 9.999993896 0
42082.5625 29.41280518 27.33617554 9.991662598 0
42082.56458 29.01189575 27.31585083 9.961846924 0
42082.56667 28.62832031 27.16765747 9.929406738 0
42082.56875 28.28695068 26.92632446 9.894525146 0
42082.57083 28.00258789 26.66152344 9.857446289 0
42082.57292 27.77944336 26.41347656 9.818353271 0
42082.575 27.61272583 26.20006714 9.777459717 0
42082.57708 27.49117432 26.02727661 9.734979248 0
42082.57917 27.39953003 25.89342651 9.691094971 0
42082.58125 27.32128296 25.79158936 9.646051025 0
42082.58333 27.24151001 25.71166382 9.6 0
42082.58542 27.14922485 25.64229736 9.53850708 0
42082.5875 27.03865967 25.5730835 9.449243164 0
42082.58958 26.90929565 25.49599609 9.335473633 0
42082.59167 26.76488647 25.40654907 9.200616455 0
42082.59375 26.61165771 25.30388794 9.047967529 0
42082.59583 26.45656738 25.19011841 8.880883789 0
42082.59792 26.30571899 25.06923828 8.702752686 0
42082.6 26.16341553 24.94594727 8.5168396 0
42082.60208 26.03167114 24.8244873 8.3265625 0
42082.60417 25.9104248 24.70803223 8.135217285 0
42082.60625 25.79799805 24.59819946 7.946191406 0
42082.60833 25.69173584 24.49520264 7.762780762 0
42082.61042 25.58880005 24.39812622 7.588372803 0
42082.6125 25.48665771 24.30547485 7.426293945 0
42082.61458 25.38347778 24.21541748 7.279870605 0
42082.61667 25.27837524 24.12627563 7.152490234 0
42082.61875 25.17128906 24.03695068 7.04744873 0
42082.62083 25.06276855 23.94683228 6.968133545 0
42082.62292 24.95379028 23.85595093 6.917871094 0
42082.625 24.84539185 23.76473389 6.899987793 0
42082.62708 24.73848877 23.67397461 6.903161621 0
42082.62917 24.63378296 23.58449707 6.913262939 0
42082.63125 24.53157959 23.49682007 6.929620361 0
42082.63333 24.43190918 23.4112793 6.9515625 0
42082.63542 24.33452759 23.32796631 6.978387451 0
42082.6375 24.2390686 23.24682007 7.009423828 0
42082.63859 24.18990479 23.20525513 7.027032471 0
42082.63865 21.5758606 23.20308838 7.028009033 0
42082.6387 22.01513062 23.2008606 7.028985596 0
42082.6387 22.01513062 23.2008606 7.028985596 1
42082.63876 22.41448364 23.19869385 7.029931641 1
42082.63893 23.67836914 23.19207153 7.032800293 1
42082.63958 27.20031128 23.15834961 7.043969727 1
42082.64046 29.7206665 23.12435303 7.059350586 1
42082.64167 31.07842407 23.51033936 7.081323242 1
42082.64375 32.06359253 25.59319458 7.120843506 1
42082.64583 32.4531189 27.53121338 7.161798096 1
42082.64792 32.49297485 28.60085449 7.203546143 1
42082.65 32.49517212 29.07866821 7.245324707 1
42082.65208 32.59572754 29.26323853 7.286523438 1
42082.65417 32.70836792 29.35567627 7.326409912 1
42082.65625 32.81914673 29.44106445 7.364312744 1
42082.65833 32.92699585 29.52941284 7.399560547 1
42082.66042 33.03200684 29.61730347 7.431420898 1
42082.6625 33.13424072 29.70299683 7.45925293 1
42082.66458 33.23381958 29.78621826 7.482324219 1
42082.66667 33.33077393 29.86699829 7.499993896 1
42082.66875 33.42519531 29.94591675 7.515344238 1
42082.67083 33.51717529 30.02333984 7.531671143 1
42082.67292 33.6065918 30.0989624 7.548638916 1
42082.675 33.70830688 30.17022095 7.565881348 1
42082.67708 33.81200562 30.2411438 7.583093262 1
42082.67917 33.91195068 30.31426392 7.599938965 1
42082.68125 34.00768433 30.38817749 7.616021729 1
42082.68333 34.10015259 30.46077881 7.631005859 1
42082.68542 34.18935547 30.53136597 7.644555664 1
42082.6875 34.30336914 30.59575806 7.656335449 1
42082.68958 34.41771851 30.65856323 7.665979004 1
42082.69167 34.52324829 30.72536621 7.673181152 1
42082.69375 34.62130127 30.79302368 7.677514648 1
42082.69583 34.71306763 30.85793457 7.678704834 1
42082.69792 34.79924927 30.91906128 7.676385498 1
42082.7 34.87981567 30.97640381 7.670220947 1
42082.70208 34.95638428 31.03017578 7.659844971 1
42082.70417 35.03362427 31.07967529 7.644891357 1
42082.70625 35.10637817 31.12688599 7.625085449 1
42082.70833 35.17476807 31.17281494 7.6 1
42082.71042 35.22728882 31.21560059 7.562524414 1
42082.7125 35.27593384 31.25505981 7.507043457 1
42082.71458 35.32271729 31.29067383 7.435418701 1
42082.71667 35.36675415 31.32369385 7.349603271 1
42082.71875 35.40740356 31.35485229 7.25145874 1
42082.72083 35.44457397 31.38430176 7.142938232 1
42082.72292 35.478479 31.41201172 7.02590332 1
42082.725 35.50948486 31.43810425 6.902307129 1
42082.72708 35.53792725 31.46264038 6.77401123 1
42082.72917 35.56411133 31.48583374 6.64296875 1
42082.73125 35.590448 31.5079895 6.511071777 1
42082.73333 35.61669312 31.52935181 6.380212402 1
42082.73542 35.64241943 31.55022583 6.252282715 1
42082.7375 35.66747437 31.57067261 6.129266357 1
42082.73958 35.69197998 31.59072266 6.012994385 1
42082.74167 35.71602783 31.61034546 5.905389404 1
42082.74375 35.73973999 31.62957153 5.808404541 1
42082.74583 35.76323853 31.64840088 5.723901367 1
42082.74792 35.78673706 31.66695557 5.65380249 1
42082.75 35.81017456 31.68517456 5.6 1
42082.75208 35.83416138 31.70317993 5.554986572 1
42082.75417 35.85775146 31.7210022 5.510003662 1
42082.75625 35.88030396 31.73864136 5.464990234 1
42082.75833 35.90178833 31.75600586 5.420007324 1
42082.76042 35.92217407 31.77288208 5.374993896 1
42082.7625 35.94158325 31.78917847 5.330010986 1
42082.76458 35.95974121 31.80495605 5.284997559 1
42082.76667 35.97744141 31.82018433 5.240014648 1
42082.76875 35.99453125 31.83486328 5.195001221 1
42082.77083 36.01146851 31.84899292 5.149987793 1
42082.77292 36.02651367 31.86260376 5.105004883 1
42082.775 36.04235229 31.87581787 5.059991455 1
42082.77708 36.05883179 31.88857422 5.015008545 1
42082.77917 36.0753418 31.90111694 4.969995117 1
42082.78125 36.09157715 31.91362915 4.925012207 1
42082.78333 36.10741577 31.92595825 4.879998779 1
42082.78542 36.12279663 31.93807373 4.834985352 1
42082.7875 36.13775024 31.94988403 4.790002441 1
42082.78958 36.15224609 31.96135864 4.744989014 1
42082.79167 36.16628418 31.97252808 4.700006104 1
42082.79375 36.16628418 31.97252808 4.654992676 1
42082.79583 36.16628418 31.97252808 4.610009766 1
42082.79792 36.16628418 31.97252808 4.564996338 1
42082.8 36.16628418 31.97252808 4.520013428 1
42082.80208 36.16628418 31.97252808 4.475 1
42082.80417 36.16628418 31.97252808 4.429986572 1
42082.80625 36.16628418 31.97252808 4.385003662 1
42082.80833 36.16628418 31.97252808 4.339990234 1
42082.81042 36.16628418 31.97252808 4.295007324 1
42082.81231 36.16628418 31.97252808 4.254083252 1
42082.8125 36.16628418 31.97252808 4.249993896 1
42082.81458 36.16628418 31.97252808 4.205010986 1
42082.81667 36.16628418 31.97252808 4.159997559 1
42082.81875 36.16628418 31.97252808 4.115014648 1
42082.82083 36.05394897 31.89141235 4.070001221 1
42082.82292 35.65297852 31.59981689 4.024987793 1
42082.82407 35.330896 31.36422119 3.999993896 1
42082.825 35.02684937 31.14101563 3.980004883 1
42082.82708 34.17659912 30.51381836 3.934991455 1
42082.82788 33.78341064 30.22252808 3.917687988 1
42082.82917 32.79970703 22.04699097 3.890008545 1
42082.83125 30.26290283 19.94118652 3.844995117 1
42082.83333 29.67513428 19.7824646 3.800012207 1
42082.83542 29.50789795 19.64232788 3.757226563 1
42082.8375 29.47927246 19.50316772 3.718743896 1
42082.83958 29.49245605 19.3791748 3.684228516 1
42082.84167 29.51378784 19.26775513 3.653344727 1
42082.84375 29.53887329 19.19884644 3.625787354 1
42082.84583 29.55898438 19.11016235 3.601251221 1
42082.84792 29.57824097 19.03536377 3.579431152 1
42082.85 29.59591064 18.97442017 3.559991455 1
42082.85208 29.6118103 18.92644653 3.542657471 1
42082.85417 29.62615356 18.89034424 3.527093506 1
42082.85625 29.63903198 18.86495361 3.512963867 1
42082.85833 29.65105591 18.85088501 3.499993896 1
42082.86013 29.66039429 18.84328613 3.48949585 1
42082.86042 29.66185913 18.84252319 3.487878418 1
42082.8625 29.67217407 18.84087524 3.476251221 1
42082.86458 29.68221436 18.84545288 3.464837646 1
42082.86667 29.69222412 18.85527954 3.45333252 1
42082.86875 29.70244751 18.8694397 3.441400146 1
42082.87083 29.71312866 18.88720093 3.428735352 1
42082.87292 29.72457275 18.90786133 3.415063477 1
42082.875 29.73702393 18.93078003 3.399987793 1
42082.87708 29.74898682 18.95543823 3.385858154 1
42082.87917 29.75863037 18.98137817 3.374749756 1
42082.88125 29.76607666 19.00817261 3.366296387 1
42082.88333 29.77166138 19.03554688 3.360009766 1
42082.88542 29.7756897 19.06313477 3.355462646 1
42082.8875 29.77858887 19.09081421 3.352258301 1
42082.88958 29.78066406 19.11834106 3.349908447 1
42082.89167 29.78231201 19.14568481 3.34798584 1
42082.89375 29.78389893 19.17272339 3.34609375 1
42082.89583 29.7857605 19.19936523 3.343743896 1
42082.89792 29.78826294 19.22564087 3.340539551 1
42082.9 29.79177246 19.25145874 3.335992432 1
42082.90208 29.79665527 19.27684937 3.329705811 1
42082.90417 29.80327759 19.30184326 3.321252441 1
42082.90625 29.81200562 19.3265625 3.310144043 1
42082.90833 29.82317505 19.35100708 3.296014404 1
42082.91042 29.83718262 19.37529907 3.278344727 1
42082.9125 29.85436401 19.39943848 3.256738281 1
42082.91458 29.87505493 19.42351685 3.230767822 1
42082.91667 29.89962158 19.44759521 3.200006104 1
42082.91875 29.92727051 19.47182617 3.165704346 1
42082.92083 29.95662842 19.4963623 3.129541016 1
42082.92292 29.98748169 19.52126465 3.091638184 1
42082.925 30.01967773 19.5465332 3.05211792 1
42082.92708 30.05309448 19.57219849 3.011102295 1
42082.92763 30.06212769 19.57903442 2.999993896 1
42082.92917 30.08764038 19.59822998 2.968713379 1
42082.93125 30.12322388 19.62459717 2.925073242 1
42082.93333 30.15969238 19.65123901 2.880334473 1
42082.93542 30.19698486 19.67815552 2.834558105 1
42082.9375 30.23497925 19.70528564 2.787927246 1
42082.93958 30.27358398 19.73253784 2.74050293 1
42082.94167 30.31270752 19.75994263 2.692468262 1
42082.94375 30.35222778 19.78740845 2.643945313 1
42082.94583 30.39205322 19.81487427 2.594995117 1
42082.94792 30.43209229 19.84230957 2.545770264 1
42082.95 30.4722229 19.86974487 2.49642334 1
42082.95208 30.51238403 19.89708862 2.447045898 1
42082.95417 30.55245361 19.92434082 2.39776001 1
42082.95625 30.59230957 19.95150146 2.348718262 1
42082.95833 30.63189087 19.97857056 2.300012207 1
42082.96042 30.67141113 20.00557861 2.251245117 1
42082.9625 30.71126709 20.03258667 2.202050781 1
42082.96458 30.75139771 20.05956421 2.152429199 1
42082.96667 30.79180298 20.08657227 2.102471924 1
42082.96875 30.83242188 20.11361084 2.052209473 1
42082.9693 30.84319458 20.12075195 2.038873291 1
42082.9693 30.84319458 20.12075195 2.038873291 0
42082.97083 30.62032471 20.14074097 2.001702881 0
42082.97292 30.68309937 20.16887817 1.951013184 0
42082.975 30.82146606 20.19820557 1.900201416 0
42082.97708 30.91137085 20.22771606 1.849298096 0
42082.97917 30.97182617 20.25649414 1.798394775 0
42082.98125 31.02001343 20.28435669 1.747521973 0
42082.98319 31.05962524 20.30965576 1.700189209 0
42082.98319 31.05962524 20.30965576 1.700189209 1
42082.98333 31.08629761 20.31148682 1.696710205 1
42082.98366 31.26427612 20.31563721 1.688867188 1
42082.98542 31.59557495 20.33727417 1.646051025 1
42082.9875 31.39632568 20.36046753 1.595574951 1
42082.98958 31.30892334 20.38259277 1.545373535 1
42082.99167 31.30288086 20.40578613 1.495477295 1
42082.99375 31.32763062 20.43087158 1.445916748 1
42082.99583 31.36242065 20.45748291 1.396783447 1
42082.99792 31.40007935 20.48485718 1.348138428 1
42083 31.43828735 20.51235352 1.300012207 1
42083.00208 31.47600708 20.53948364 1.252862549 1
42083.00417 31.51268921 20.5659729 1.207147217 1
42083.00625 31.54827271 20.59185181 1.162835693 1
42083.00833 31.58272705 20.61712036 1.119897461 1
42083.01042 31.61611328 20.64187012 1.078302002 1
42083.0125 31.6484314 20.66613159 1.038018799 1
42083.01458 31.6796814 20.68999634 0.999047852 1
42083.01667 31.70992432 20.71346436 0.961358643 1
42083.01875 31.73912964 20.7366272 0.924951172 1
42083.02083 31.7673584 20.75951538 0.889733887 1
42083.02292 31.7946106 20.78212891 0.855737305 1
42083.02486 31.81911621 20.80294189 0.825128174 1
42083.02486 31.81911621 20.80294189 0.825128174 0
42083.025 31.80812988 20.80446777 0.822900391 0
42083.02708 31.38512573 20.82741699 0.791253662 0
42083.02917 31.47789917 20.85344849 0.760736084 0
42083.03125 31.61907349 20.88201294 0.731317139 0
42083.03333 31.72313843 20.91036377 0.702966309 0
42083.03542 31.80092773 20.93636475 0.675683594 0
